OBJECTID,type_,ident,Latitude,Longitude,DateTime_,Observer,Month_,Day_,Time,Location,ID,OBS_NO,ident_1,BIRD,Lat,Long_,Bearing,Observed,Singing,Comments,SONG,Distance,BirdID,DataType
575,WAYPOINT,480,45.25854200000,-76.15082300000,2016-06-23 13:25:37,EH,6,23,13:25:37,BurntLands,TIGER_190,190,480,TIGER,45.25854200000,-76.15082300000,346,N,N,,,,TIGER,Trianglulation
576,WAYPOINT,481,45.25869500000,-76.14977800000,2016-06-23 13:27:26,EH,6,23,13:27:26,BurntLands,TIGER_190,190,481,TIGER,45.25869500000,-76.14977800000,14,N,N,,,,TIGER,Trianglulation
577,WAYPOINT,483,45.25949600000,-76.15024900000,2016-06-23 13:32:52,EH,6,23,13:32:52,BurntLands,TIGER_190,190,483,TIGER,45.25949600000,-76.15024900000,279,N,N,,,,TIGER,Trianglulation
688,WAYPOINT,595,45.25836400000,-76.15087700000,2016-06-29 12:13:25,KH,6,29,12:13:25,BurntLands,TIGER_335,335,595,TIGER,45.25836400000,-76.15087700000,336,N,N,,,,TIGER,Trianglulation
689,WAYPOINT,596,45.25958700000,-76.15085400000,2016-06-29 12:19:24,KH,6,29,12:19:24,BurntLands,TIGER_335,335,596,TIGER,45.25958700000,-76.15085400000,244,N,N,,,,TIGER,Trianglulation
690,WAYPOINT,597,45.25944200000,-76.15281200000,2016-06-29 12:23:02,KH,6,29,12:23:02,BurntLands,TIGER_335,335,597,TIGER,45.25944200000,-76.15281200000,100,N,N,,,,TIGER,Trianglulation
730,WAYPOINT,644,45.25937500000,-76.15215200000,2016-07-01 10:12:16,KH,7,1,10:12:16,BurntLands,TIGER_350,350,644,TIGER,45.25937500000,-76.15215200000,202,N,N,,,,TIGER,Trianglulation
731,WAYPOINT,645,45.25912800000,-76.15297200000,2016-07-01 10:14:30,KH,7,1,10:14:30,BurntLands,TIGER_350,350,645,TIGER,45.25912800000,-76.15297200000,146,N,N,,,,TIGER,Trianglulation
732,WAYPOINT,646,45.25812600000,-76.15248500000,2016-07-01 10:19:41,KH,7,1,10:19:41,BurntLands,TIGER_350,350,646,TIGER,45.25812600000,-76.15248500000,325,N,N,,,,TIGER,Trianglulation
758,WAYPOINT,672,45.25827400000,-76.15196900000,2016-07-02 11:54:06,KH,7,2,11:54:06,BurntLands,TIGER_364,364,672,TIGER,45.25827400000,-76.15196900000,311,N,N,,,,TIGER,Trianglulation
759,WAYPOINT,673,45.25876800000,-76.15188400000,2016-07-02 11:56:13,KH,7,2,11:56:13,BurntLands,TIGER_364,364,673,TIGER,45.25876800000,-76.15188400000,247,N,N,,,,TIGER,Trianglulation
760,WAYPOINT,674,45.25858100000,-76.15320500000,2016-07-02 11:59:31,KH,7,2,11:59:31,BurntLands,TIGER_364,364,674,TIGER,45.25858100000,-76.15320500000,92,N,N,,,,TIGER,Trianglulation
767,WAYPOINT,681,45.25839100000,-76.15186500000,2016-07-02 13:13:11,KH,7,2,13:13:11,BurntLands,TIGER_367,367,681,TIGER,45.25839100000,-76.15186500000,304,N,N,,,,TIGER,Trianglulation
768,WAYPOINT,682,45.25901700000,-76.15183400000,2016-07-02 13:16:56,KH,7,2,13:16:56,BurntLands,TIGER_367,367,682,TIGER,45.25901700000,-76.15183400000,246,N,N,,,,TIGER,Trianglulation
769,WAYPOINT,683,45.25912700000,-76.15273500000,2016-07-02 13:19:57,KH,7,2,13:19:57,BurntLands,TIGER_367,367,683,TIGER,45.25912700000,-76.15273500000,131,N,N,,,,TIGER,Trianglulation
803,WAYPOINT,718,45.25825400000,-76.15214600000,2016-07-03 12:53:20,KH,7,3,12:53:20,BurntLands,TIGER_383,383,718,TIGER,45.25825400000,-76.15214600000,335,N,N,,,,TIGER,Trianglulation
804,WAYPOINT,719,45.25980600000,-76.15185100000,2016-07-03 12:57:52,KH,7,3,12:57:52,BurntLands,TIGER_383,383,719,TIGER,45.25980600000,-76.15185100000,247,N,N,,,,TIGER,Trianglulation
805,WAYPOINT,720,45.26004000000,-76.15328400000,2016-07-03 13:01:56,KH,7,3,13:01:56,BurntLands,TIGER_383,383,720,TIGER,45.26004000000,-76.15328400000,166,N,N,,,,TIGER,Trianglulation
813,WAYPOINT,728,45.25952700000,-76.14861500000,2016-07-04 8:12:20,KH,7,4, 8:12:20,BurntLands,TIGER_387,387,728,TIGER,45.25952700000,-76.14861500000,17,N,N,,,,TIGER,Trianglulation
814,WAYPOINT,729,45.26050500000,-76.14782600000,2016-07-04 8:22:32,KH,7,4, 8:22:32,BurntLands,TIGER_387,387,729,TIGER,45.26050500000,-76.14782600000,234,N,N,,,,TIGER,Trianglulation
815,WAYPOINT,730,45.26024700000,-76.14879500000,2016-07-04 8:25:43,KH,7,4, 8:25:43,BurntLands,TIGER_387,387,730,TIGER,45.26024700000,-76.14879500000,123,N,N,,,,TIGER,Trianglulation
823,WAYPOINT,738,45.26009400000,-76.15199300000,2016-07-04 9:28:50,KH,7,4, 9:28:50,BurntLands,TIGER_391,391,738,TIGER,45.26009400000,-76.15199300000,230,N,N,,,,TIGER,Trianglulation
824,WAYPOINT,739,45.25915800000,-76.15402800000,2016-07-04 9:34:50,KH,7,4, 9:34:50,BurntLands,TIGER_391,391,739,TIGER,45.25915800000,-76.15402800000,122,N,N,,,,TIGER,Trianglulation
825,WAYPOINT,740,45.25850300000,-76.15215200000,2016-07-04 9:38:49,KH,7,4, 9:38:49,BurntLands,TIGER_391,391,740,TIGER,45.25850300000,-76.15215200000,317,N,N,,,,TIGER,Trianglulation
