contlabel,BirdID,TagID,Visual,Triangulation,Home Range
87,SHARK,Orange/Red,6144.31772351987,6624.47181750287,8006.94539764937
86,SHARK,Orange/Red,5698.06889600249,6499.95063266554,7955.8139974412
85,SHARK,Orange/Red,5309.70292019437,6377.51794854796,7905.14905251525
84,SHARK,Orange/Red,4967.64957841428,6256.94301403093,7854.95361123566
83,SHARK,Orange/Red,4651.3011723673,6058.87194987689,7560.06558728666
82,SHARK,Orange/Red,4346.33696086844,5712.47541571362,7247.80858689663
81,SHARK,Orange/Red,4065.76399082411,5381.02686565754,6952.34005286661
80,SHARK,Orange/Red,3805.48181340157,5063.75702632614,6309.42170781152
79,SHARK,Orange/Red,3598.79501418665,4759.64465679042,5554.9330117614
78,SHARK,Orange/Red,3584.12509989843,4467.96904457518,4875.17327541922
77,SHARK,Orange/Red,3569.51598035567,4187.47084684623,4489.2176610966
76,SHARK,Orange/Red,3554.9636764662,3917.24514510093,4451.33138727956
75,SHARK,Orange/Red,3540.46054350561,3656.48611780066,4413.50661817385
74,SHARK,Orange/Red,3501.81019934418,3404.15591186203,4381.69519976224
73,SHARK,Orange/Red,3463.49811515631,3159.50637685135,4374.95350977022
72,SHARK,Orange/Red,3425.42870073416,2921.47503382619,4368.21987662255
71,SHARK,Orange/Red,3387.70886728074,2689.47325422277,4361.49607952521
70,SHARK,Orange/Red,3205.99717252288,2462.8261629531,4306.27621723968
69,SHARK,Orange/Red,3003.60354689931,2240.59040203469,4249.75331239356
68,SHARK,Orange/Red,2808.42121431842,2022.31915515685,4193.34864386753
67,SHARK,Orange/Red,2618.59569473006,1807.38731648005,4004.94454292301
66,SHARK,Orange/Red,2484.5526846461,1722.15409649326,3772.46203780692
65,SHARK,Orange/Red,2377.44994565099,1700.81533979066,3540.51114789897
64,SHARK,Orange/Red,2269.99967258173,1679.60838866286,3422.50232266806
63,SHARK,Orange/Red,2161.49847506534,1658.46985387895,3407.6441019919
62,SHARK,Orange/Red,2104.43247405603,1637.28987633705,3393.09405354189
61,SHARK,Orange/Red,2098.78399368071,1615.96823990461,3276.9694095155
60,SHARK,Orange/Red,2093.22028231149,1594.64363819628,2975.97784888314
59,SHARK,Orange/Red,2087.80721240578,1573.32202702458,2721.60826919839
58,SHARK,Orange/Red,1963.09921770077,1552.07221844257,2501.13292383926
57,SHARK,Orange/Red,1694.74190412167,1531.05408317226,2392.34236685908
56,SHARK,Orange/Red,1476.65436864796,1510.20633065206,2288.44993098499
55,SHARK,Orange/Red,1287.39010270615,1489.3901172044,2188.54927009554
54,SHARK,Orange/Red,1145.12002867015,1468.39048080146,2159.91810036913
53,SHARK,Orange/Red,1141.63820268994,1447.40339844231,2144.70104023325
52,SHARK,Orange/Red,1138.17288535903,1426.30420454778,2129.59689189063
51,SHARK,Orange/Red,1134.71743826778,1405.29181643692,2116.11933575524
50,SHARK,Orange/Red,1131.26562840154,1384.30313275545,2103.72528611679
49,SHARK,Orange/Red,1074.85487778985,1354.70240488462,2091.3712443916
48,SHARK,Orange/Red,1020.53718243469,1324.86232511245,2080.4518177415
47,SHARK,Orange/Red,967.979012107011,1295.08435546758,2071.75509686826
46,SHARK,Orange/Red,917.034164060606,1265.43604952574,2063.08378186007
45,SHARK,Orange/Red,907.602967020008,1236.03605667455,2052.92219890282
44,SHARK,Orange/Red,906.299665268976,1206.49837470753,2034.92078825599
43,SHARK,Orange/Red,904.996994536719,1177.23189254542,2017.04355564849
42,SHARK,Orange/Red,903.694954796927,1147.71257613471,1999.30542107782
41,SHARK,Orange/Red,879.100753762294,1118.51199604338,1616.83554229094
40,SHARK,Orange/Red,843.514101990731,1089.45916940924,1268.76992120198
39,SHARK,Orange/Red,808.535151986522,1060.79077571665,969.651264110464
38,SHARK,Orange/Red,774.557510878702,1031.49766910716,879.083665956859
37,SHARK,Orange/Red,753.959216051386,1002.29014129678,862.953417673474
36,SHARK,Orange/Red,746.469411121216,973.689061740297,846.935166839277
35,SHARK,Orange/Red,739.019077535719,945.267605103203,824.118850765983
34,SHARK,Orange/Red,731.612439353223,916.817195152864,794.263168139849
33,SHARK,Orange/Red,710.409291029668,893.425483803585,764.82835018984
32,SHARK,Orange/Red,662.160842443933,879.9909447768,740.694440312916
31,SHARK,Orange/Red,615.529115079407,866.543033686234,730.77986388345
30,SHARK,Orange/Red,570.135905763833,853.032759314869,720.913074475538
29,SHARK,Orange/Red,515.386646019353,839.613773784833,710.8540394312
28,SHARK,Orange/Red,411.96987219085,826.343957394827,693.946122248424
27,SHARK,Orange/Red,315.102642517071,812.935239190818,677.177697102103
26,SHARK,Orange/Red,224.173551828892,799.215359803056,660.55609245447
25,SHARK,Orange/Red,138.570969626075,785.917344852118,616.061654866557
24,SHARK,Orange/Red,116.458389924781,772.832305975375,566.150406830944
23,SHARK,Orange/Red,94.7026080987998,759.769722899073,517.445280366926
22,SHARK,Orange/Red,73.5300800738842,746.894559097942,426.488121883129
21,SHARK,Orange/Red,52.3393797472527,734.17685930623,310.339773903077
20,SHARK,Orange/Red,47.2788827164914,721.196646297642,201.19315691106
19,SHARK,Orange/Red,45.3146744735423,708.393132102268,127.737102690618
18,SHARK,Orange/Red,43.2938431840157,695.50008821208,110.583211303339
17,SHARK,Orange/Red,41.2419133484364,682.570623402018,93.4215671974089
16,SHARK,Orange/Red,39.0288895907579,646.094194722347,77.4409022270702
15,SHARK,Orange/Red,36.6954621499171,599.240255251178,70.1673683627741
14,SHARK,Orange/Red,34.3522545761953,553.163861721638,63.1297840102343
13,SHARK,Orange/Red,32.0526132239029,508.168802527565,56.1547185592353
12,SHARK,Orange/Red,29.3818217354128,464.003684490221,50.1113178243977
11,SHARK,Orange/Red,26.3413893782999,421.649749053933,44.1040328440722
10,SHARK,Orange/Red,23.2713191251096,379.731105334358,38.1515488934238
9,SHARK,Orange/Red,20.3152862175484,338.832201527664,35.9770551571855
8,SHARK,Orange/Red,18.1971225441666,298.965944988886,35.6851761724101
7,SHARK,Orange/Red,17.5368987195543,259.888672064117,35.3932122458937
6,SHARK,Orange/Red,16.8842516825534,221.924186124335,32.9652151142946
5,SHARK,Orange/Red,16.2391814402654,183.926024158427,28.1148404636187
4,SHARK,Orange/Red,15.0501338457689,147.81612238579,23.5367404929711
3,SHARK,Orange/Red,11.0429062325275,111.317471203307,19.911087114946
2,SHARK,Orange/Red,7.54953319579363,76.4174354715215,18.8302515029209
1,SHARK,Orange/Red,4.89837145490674,41.3166664768651,17.7207197211101
99,SMURF,Blue/Blue,8447.29179055942,19287.8050480033,19237.5443528357
98,SMURF,Blue/Blue,8391.44170873659,18655.8012388884,18881.7157449168
97,SMURF,Blue/Blue,8335.9717285221,18053.5020622795,17692.7763742181
96,SMURF,Blue/Blue,8281.15867895081,17478.7201025113,15525.6556113949
95,SMURF,Blue/Blue,8208.84589168313,16928.3233464446,13685.6836551046
94,SMURF,Blue/Blue,8142.64153463731,16400.8332038303,13220.5913073142
93,SMURF,Blue/Blue,8076.51612739137,15894.2145321255,13208.381112873
92,SMURF,Blue/Blue,8010.66463045147,14966.8695065016,13147.3050733949
91,SMURF,Blue/Blue,7813.93437067443,14034.7034212225,12673.1254030815
90,SMURF,Blue/Blue,7391.31623095594,13165.299934861,12202.6507788752
89,SMURF,Blue/Blue,7059.14834157005,12349.2656788133,11895.6541540048
88,SMURF,Blue/Blue,6761.88100377959,11578.4973593969,11769.6713097391
87,SMURF,Blue/Blue,6488.84804180637,10846.8694045087,11642.9750517949
86,SMURF,Blue/Blue,5890.71426181647,10148.646484768,11411.7412557588
85,SMURF,Blue/Blue,5356.18419817043,9906.85868659522,11159.4026431439
84,SMURF,Blue/Blue,4875.74372165988,9840.13363305992,10909.8772812458
83,SMURF,Blue/Blue,4427.82749575097,9773.63844081666,10681.4219526879
82,SMURF,Blue/Blue,4241.99067011732,9707.37081841211,10454.3820139526
81,SMURF,Blue/Blue,4218.16126467951,9641.33372126613,10274.1670852485
80,SMURF,Blue/Blue,4194.32574033621,9575.51314500999,10128.7856604874
79,SMURF,Blue/Blue,4170.14019371796,9510.07363888761,9987.08500884564
78,SMURF,Blue/Blue,4110.63142301305,9282.24163388292,9954.76747929561
77,SMURF,Blue/Blue,3945.94299523649,8937.64084452007,9928.55868466874
76,SMURF,Blue/Blue,3770.38586319872,8599.20412422251,9526.26630416163
75,SMURF,Blue/Blue,3656.22343308455,8266.47114871559,8462.98028639192
74,SMURF,Blue/Blue,3555.59672675584,7938.90707351081,7652.47718048608
73,SMURF,Blue/Blue,3448.04335780093,7616.18602773896,7336.72991643031
72,SMURF,Blue/Blue,3346.02446141478,7297.7856066511,7195.04866654053
71,SMURF,Blue/Blue,3249.07371477643,6983.62719192123,7048.58275188715
70,SMURF,Blue/Blue,3156.76479612943,6673.76283940207,6739.39208237466
69,SMURF,Blue/Blue,2951.82485093945,6367.1411714186,6455.11330766883
68,SMURF,Blue/Blue,2685.23308266758,6062.93790163053,6258.05899374932
67,SMURF,Blue/Blue,2446.52100029669,5761.43825139431,6160.15097344143
66,SMURF,Blue/Blue,2230.25958470977,5461.92209827667,6065.30367313907
65,SMURF,Blue/Blue,2052.66744509034,5164.07661299745,5975.45136870362
64,SMURF,Blue/Blue,1958.01954685978,4948.66030566581,5888.20129202493
63,SMURF,Blue/Blue,1867.07911372336,4936.27647023834,5781.14648385532
62,SMURF,Blue/Blue,1779.60930610984,4923.88889448927,5566.54531625361
61,SMURF,Blue/Blue,1695.20427714556,4911.50352277607,5364.10168070253
60,SMURF,Blue/Blue,1676.68805140606,4899.11801467603,5165.56609281431
59,SMURF,Blue/Blue,1667.80453736661,4886.73869703087,4971.36973679694
58,SMURF,Blue/Blue,1658.94741877945,4874.36234319489,4787.46717675845
57,SMURF,Blue/Blue,1650.11869536014,4862.27028435445,4720.18582154252
56,SMURF,Blue/Blue,1609.63177336869,4851.88999041519,4666.8562156749
55,SMURF,Blue/Blue,1541.68699505436,4841.50980459666,4344.79510901356
54,SMURF,Blue/Blue,1475.77670517866,4831.13468341669,3449.18542657327
53,SMURF,Blue/Blue,1411.66829975368,4820.76318582869,2750.16848211037
52,SMURF,Blue/Blue,1359.68832677498,4810.38537295233,2516.64590982534
51,SMURF,Blue/Blue,1357.46944775444,4800.00712820468,2499.85213717236
50,SMURF,Blue/Blue,1355.25247880223,4789.62423696369,2483.14691120246
49,SMURF,Blue/Blue,1353.03756964405,4759.12357015582,2467.81116989235
48,SMURF,Blue/Blue,1350.82316857763,4728.72089327249,2452.55196035234
47,SMURF,Blue/Blue,1187.19905548077,4698.34064185387,2428.59697669814
46,SMURF,Blue/Blue,1004.70035698911,4667.94772325165,2389.8187133274
45,SMURF,Blue/Blue,836.486404116644,4637.47754313285,2351.52702814038
44,SMURF,Blue/Blue,680.907256807666,4606.97309111687,2140.90262988023
43,SMURF,Blue/Blue,600.678827098804,4576.53094711876,1887.83264270599
42,SMURF,Blue/Blue,593.3640917741,4476.10678115499,1661.46116190823
41,SMURF,Blue/Blue,586.076901942026,4364.39072570438,1508.06852134445
40,SMURF,Blue/Blue,578.816854052013,4252.68672305986,1362.2120122239
39,SMURF,Blue/Blue,566.535919687216,4140.98375396989,1283.73056881502
38,SMURF,Blue/Blue,520.824343804969,4029.09524051496,1273.98760360526
37,SMURF,Blue/Blue,475.907811252167,3917.7455881068,1264.26932027936
36,SMURF,Blue/Blue,432.009586205939,3806.18001941917,1152.15007740445
35,SMURF,Blue/Blue,389.211728191236,3595.55980088748,1026.22917243699
34,SMURF,Blue/Blue,376.206893323921,3345.33396220603,926.753471666481
33,SMURF,Blue/Blue,371.287109250203,3095.57967920136,909.44954799721
32,SMURF,Blue/Blue,366.376559504075,2846.10756230497,892.295550698414
31,SMURF,Blue/Blue,361.464026948786,2597.73913970892,798.395195762583
30,SMURF,Blue/Blue,355.350036679301,2352.16548976535,654.307812653016
29,SMURF,Blue/Blue,347.686500903685,2110.80270758807,517.621465661796
28,SMURF,Blue/Blue,340.028104827041,1977.44405222009,477.397175656166
27,SMURF,Blue/Blue,332.423224067271,1924.04802847288,442.822578622669
26,SMURF,Blue/Blue,321.110275313433,1870.71311322344,414.775718897115
25,SMURF,Blue/Blue,270.875927318819,1817.57067545271,399.73363852725
24,SMURF,Blue/Blue,221.603211836788,1765.15537049528,384.758964654058
23,SMURF,Blue/Blue,173.846387278987,1712.89453191473,377.15747417917
22,SMURF,Blue/Blue,126.906144712586,1661.16935194543,372.950364603545
21,SMURF,Blue/Blue,112.892874411074,1627.52780646714,368.113017370109
20,SMURF,Blue/Blue,110.049027706962,1617.75628217496,351.784023949411
19,SMURF,Blue/Blue,107.235445721046,1608.0104307041,335.513047709595
18,SMURF,Blue/Blue,104.427393974911,1598.27258706978,318.69027682906
17,SMURF,Blue/Blue,101.943809241755,1588.58548379759,301.174930685433
16,SMURF,Blue/Blue,99.9610841646791,1578.90785888582,283.818316292018
15,SMURF,Blue/Blue,97.9759158559609,1569.23389441962,243.226513911504
14,SMURF,Blue/Blue,95.9861450493336,1552.55209606839,197.359726796858
13,SMURF,Blue/Blue,94.0329894565511,1518.24055203912,158.591315234429
12,SMURF,Blue/Blue,93.1168238415848,1484.08959374786,154.515790376812
11,SMURF,Blue/Blue,92.2007054556161,1450.2831092733,150.4296721383
10,SMURF,Blue/Blue,91.293190007098,1416.51602372038,143.394343908411
9,SMURF,Blue/Blue,90.3861232784111,1383.08554191794,133.732941803755
8,SMURF,Blue/Blue,86.6735471573193,1349.93903418933,124.227635712596
7,SMURF,Blue/Blue,81.604918967234,1300.07685352303,122.245543260826
6,SMURF,Blue/Blue,76.5841867988929,1154.07892144215,121.139555104521
5,SMURF,Blue/Blue,71.6680668171612,1010.68513260828,117.207886767981
4,SMURF,Blue/Blue,67.9458390705404,868.823420174071,105.438603516435
3,SMURF,Blue/Blue,66.2500388440676,730.732591129374,93.541753326077
2,SMURF,Blue/Blue,64.5628858043347,593.412227056862,89.1578114880249
1,SMURF,Blue/Blue,62.8772250789916,459.296132970601,89.1495770215988
99,TIGER,Black/Orange,22362.9611643229,65973.506189435,64831.9833628337
98,TIGER,Black/Orange,22311.0975514478,63098.8307882494,62983.4625191213
97,TIGER,Black/Orange,22255.4480977687,60441.4574483316,61204.1943726013
96,TIGER,Black/Orange,22190.3892374965,57973.802328737,59515.0547956498
95,TIGER,Black/Orange,22131.3049111799,56277.6896729283,57926.5987423083
94,TIGER,Black/Orange,22072.4739437685,54663.3405448596,56008.1136808468
93,TIGER,Black/Orange,22016.0507488791,53126.2383560828,54229.2482050047
92,TIGER,Black/Orange,22000.7937431121,51659.3479009194,51502.180831596
91,TIGER,Black/Orange,21992.6142761568,46181.4438789219,48240.9114092288
90,TIGER,Black/Orange,21984.4071143172,41475.8012313725,45501.7214604465
89,TIGER,Black/Orange,21976.1741611287,37297.1074741217,39742.4174399904
88,TIGER,Black/Orange,21967.9247940932,33474.1456135472,35135.2717310572
87,TIGER,Black/Orange,21959.6485255295,33195.0537987552,32730.7859264496
86,TIGER,Black/Orange,21951.3799276501,32916.951590399,32005.1379845534
85,TIGER,Black/Orange,19899.0589798603,32639.7905428042,31298.1014492246
84,TIGER,Black/Orange,18257.9062478351,32363.8068791952,31192.9326107376
83,TIGER,Black/Orange,16910.9921790491,31608.02244039,31088.0553781695
82,TIGER,Black/Orange,15738.4874592288,30860.0382400875,30425.9104318937
81,TIGER,Black/Orange,14688.0913972664,30117.9360464951,29241.6754089505
80,TIGER,Black/Orange,13729.2504500782,29382.6094680508,28098.3247570703
79,TIGER,Black/Orange,12842.5724679989,29333.6631511119,27719.8496315992
78,TIGER,Black/Orange,11990.3516163246,29284.7062606841,27345.0323389133
77,TIGER,Black/Orange,11171.3577926706,29235.773103175,27036.6697589533
76,TIGER,Black/Orange,10397.7826290769,29186.8569495887,26793.6643688011
75,TIGER,Black/Orange,9662.33975713124,29156.5694117222,26552.1527387677
74,TIGER,Black/Orange,8960.6179264877,29126.2845184116,26519.0478316979
73,TIGER,Black/Orange,8289.71731215196,29096.0058764522,26485.9561205218
72,TIGER,Black/Orange,7649.30465441439,29065.7286689412,26046.7459742434
71,TIGER,Black/Orange,7255.05331501446,28322.9848179335,25215.5918801533
70,TIGER,Black/Orange,7153.21253611986,27583.6367711627,24402.5835768119
69,TIGER,Black/Orange,7052.6481482205,26848.1015327424,22770.0285829256
68,TIGER,Black/Orange,6953.17367273755,26112.6017890395,21209.2801923556
67,TIGER,Black/Orange,6855.27549449692,25737.5886401935,19907.1921297116
66,TIGER,Black/Orange,6758.55835037879,25362.6145222175,18849.4125723271
65,TIGER,Black/Orange,6663.3705773477,24987.659388161,17851.4276753347
64,TIGER,Black/Orange,6504.92175448977,24611.3244986138,17849.7252484444
63,TIGER,Black/Orange,6196.03204128327,23829.5632414138,17848.0229845103
62,TIGER,Black/Orange,5903.49442807073,23043.0080913412,17772.1723348685
61,TIGER,Black/Orange,5625.65509121632,22248.1145145968,17623.6851608765
60,TIGER,Black/Orange,5360.91518335557,21441.934638622,17476.6960943615
59,TIGER,Black/Orange,5107.63464746485,20792.1478709471,14928.8492084678
58,TIGER,Black/Orange,4864.8849224525,20130.4839976151,12739.4157960922
57,TIGER,Black/Orange,4614.99779280461,19453.606649074,11548.8683766627
56,TIGER,Black/Orange,4283.23813396634,18753.7950094314,11194.8857195727
55,TIGER,Black/Orange,3966.7280355593,18287.4793842779,10844.3815658912
54,TIGER,Black/Orange,3663.97032595053,17803.6231044196,10116.3567214224
53,TIGER,Black/Orange,3372.9289553964,17303.7749615619,9398.68942473084
52,TIGER,Black/Orange,3092.49955881061,16777.2303454331,8972.10140439845
51,TIGER,Black/Orange,2822.00880041765,15194.7882775464,8829.19354047044
50,TIGER,Black/Orange,2559.61294275289,14025.2233844873,8686.68219045224
49,TIGER,Black/Orange,2432.80436740583,13074.7779385168,8115.20127932832
48,TIGER,Black/Orange,2307.38937591994,12192.3165586921,7543.09634641185
47,TIGER,Black/Orange,2183.68957749195,12184.0525060957,7176.75269126432
46,TIGER,Black/Orange,2061.62862312654,12175.7911154311,7022.03563030134
45,TIGER,Black/Orange,1941.46568346443,12167.5323863418,6866.37355199177
44,TIGER,Black/Orange,1822.87626764408,12159.276319023,6816.2501148954
43,TIGER,Black/Orange,1705.8173131058,11934.1268143207,6766.05978703965
42,TIGER,Black/Orange,1678.15483845453,11711.0850165822,6642.35669197229
41,TIGER,Black/Orange,1665.25365738745,11490.2785111555,6446.21110582608
40,TIGER,Black/Orange,1652.37624629319,11270.466570742,6252.14233745495
39,TIGER,Black/Orange,1639.51805527438,10415.2102773499,6251.1556182839
38,TIGER,Black/Orange,1626.67606431199,9572.49107457142,6250.16909150314
37,TIGER,Black/Orange,1613.85027337307,8727.47640928865,6238.8726532897
36,TIGER,Black/Orange,1601.04543149937,7867.15839666268,6217.31222577859
35,TIGER,Black/Orange,1552.98165551061,7324.15546770697,6195.81082635326
34,TIGER,Black/Orange,1491.38369120297,6758.07795190811,6033.09073260403
33,TIGER,Black/Orange,1430.52590138628,6165.66498038929,5878.19583315379
32,TIGER,Black/Orange,1369.93676619101,5515.19802094041,5702.12974681903
31,TIGER,Black/Orange,1309.41807000013,5448.8016527819,5508.64762349147
30,TIGER,Black/Orange,1249.18921021651,5381.12937354483,5327.67369396426
29,TIGER,Black/Orange,1189.13825242291,5312.31610758882,3877.22235158389
28,TIGER,Black/Orange,1161.81854378851,5242.25141934678,2721.50731475488
27,TIGER,Black/Orange,1158.79710823111,5047.53328889402,2185.79067611136
26,TIGER,Black/Orange,1155.77705631475,4844.27946425462,2140.8495139112
25,TIGER,Black/Orange,1152.75838802429,4674.5277853515,2096.27036936581
24,TIGER,Black/Orange,1149.74521543668,4517.412463855,2049.31823478732
23,TIGER,Black/Orange,1146.73840957088,4261.49283158593,2002.54809095245
22,TIGER,Black/Orange,1143.73251589085,4020.33187859831,1905.47849153161
21,TIGER,Black/Orange,1139.71698227199,3788.81782532856,1759.94212632463
20,TIGER,Black/Orange,1134.35638210131,3566.9301544535,1617.59495352325
19,TIGER,Black/Orange,1128.99868793786,3323.46024364745,1464.02780964889
18,TIGER,Black/Orange,1123.64359662542,3086.19673086563,1313.20645855367
17,TIGER,Black/Orange,1118.29414197709,2857.98950386979,1226.35492701572
16,TIGER,Black/Orange,1112.94760403736,2635.91587322624,1202.26496788906
15,TIGER,Black/Orange,1107.60202210629,1702.56341855205,1178.27760128723
14,TIGER,Black/Orange,1103.59948571026,1146.65836102731,1032.67012613406
13,TIGER,Black/Orange,1102.98266332923,633.880207623821,890.23976767133
12,TIGER,Black/Orange,1102.36589247684,153.651022804668,758.432834013831
11,TIGER,Black/Orange,1101.74940063192,147.249853139976,639.540376738412
10,TIGER,Black/Orange,1101.13291678765,140.922351145069,523.008500198834
9,TIGER,Black/Orange,1100.51703117051,134.668516879086,517.238846324617
8,TIGER,Black/Orange,1099.90279939973,128.521508401842,511.458024307853
7,TIGER,Black/Orange,1087.20058214449,100.979297303595,506.305998021271
6,TIGER,Black/Orange,1002.47665658372,72.7379199145362,501.787508277688
5,TIGER,Black/Orange,918.366960942978,41.414150188677,497.259337491356
4,TIGER,Black/Orange,834.373937683995,13.7144092028029,474.034998800722
3,TIGER,Black/Orange,750.919718553079,10.7893722038134,450.815131281037
2,TIGER,Black/Orange,668.928811613005,8.04430940418388,434.667174052214
1,TIGER,Black/Orange,587.329678994138,5.47922079956334,425.716788982041
